Sexo;Provincias;Tasas;Periodo;Total
Ambos sexos;47 Valladolid;Tasa de paro de la población;2019T4;9,37
Ambos sexos;47 Valladolid;Tasa de paro de la población;2019T3;11,91
Ambos sexos;47 Valladolid;Tasa de paro de la población;2019T2;10,74
Ambos sexos;47 Valladolid;Tasa de paro de la población;2019T1;11,45
Ambos sexos;47 Valladolid;Tasa de paro de la población;2018T4;10,25
Ambos sexos;47 Valladolid;Tasa de paro de la población;2018T3;9,86
Ambos sexos;47 Valladolid;Tasa de paro de la población;2018T2;11,79
Ambos sexos;47 Valladolid;Tasa de paro de la población;2018T1;12,06
Ambos sexos;47 Valladolid;Tasa de paro de la población;2017T4;14,32
Ambos sexos;47 Valladolid;Tasa de paro de la población;2017T3;13,74
Ambos sexos;47 Valladolid;Tasa de paro de la población;2017T2;13,80
Ambos sexos;47 Valladolid;Tasa de paro de la población;2017T1;13,44
Ambos sexos;47 Valladolid;Tasa de paro de la población;2016T4;13,96
Ambos sexos;47 Valladolid;Tasa de paro de la población;2016T3;12,50
Ambos sexos;47 Valladolid;Tasa de paro de la población;2016T2;13,84
Ambos sexos;47 Valladolid;Tasa de paro de la población;2016T1;16,10
Ambos sexos;47 Valladolid;Tasa de paro de la población;2015T4;15,62
Ambos sexos;47 Valladolid;Tasa de paro de la población;2015T3;16,04
Ambos sexos;47 Valladolid;Tasa de paro de la población;2015T2;16,41
Ambos sexos;47 Valladolid;Tasa de paro de la población;2015T1;16,28
Ambos sexos;47 Valladolid;Tasa de paro de la población;2014T4;16,65
Ambos sexos;47 Valladolid;Tasa de paro de la población;2014T3;15,83
Ambos sexos;47 Valladolid;Tasa de paro de la población;2014T2;19,89
Ambos sexos;47 Valladolid;Tasa de paro de la población;2014T1;20,22
Ambos sexos;47 Valladolid;Tasa de paro de la población;2013T4;22,03
Ambos sexos;47 Valladolid;Tasa de paro de la población;2013T3;19,15
Ambos sexos;47 Valladolid;Tasa de paro de la población;2013T2;18,47
Ambos sexos;47 Valladolid;Tasa de paro de la población;2013T1;20,58
Ambos sexos;47 Valladolid;Tasa de paro de la población;2012T4;19,73
Ambos sexos;47 Valladolid;Tasa de paro de la población;2012T3;17,82
Ambos sexos;47 Valladolid;Tasa de paro de la población;2012T2;18,94
Ambos sexos;47 Valladolid;Tasa de paro de la población;2012T1;19,05
Ambos sexos;47 Valladolid;Tasa de paro de la población;2011T4;17,86
Ambos sexos;47 Valladolid;Tasa de paro de la población;2011T3;17,23
Ambos sexos;47 Valladolid;Tasa de paro de la población;2011T2;15,95
Ambos sexos;47 Valladolid;Tasa de paro de la población;2011T1;15,48
Ambos sexos;47 Valladolid;Tasa de paro de la población;2010T4;14,38
Ambos sexos;47 Valladolid;Tasa de paro de la población;2010T3;15,05
Ambos sexos;47 Valladolid;Tasa de paro de la población;2010T2;15,83
Ambos sexos;47 Valladolid;Tasa de paro de la población;2010T1;15,00
Ambos sexos;47 Valladolid;Tasa de paro de la población;2009T4;13,54
Ambos sexos;47 Valladolid;Tasa de paro de la población;2009T3;11,70
Ambos sexos;47 Valladolid;Tasa de paro de la población;2009T2;13,12
Ambos sexos;47 Valladolid;Tasa de paro de la población;2009T1;12,19
Ambos sexos;47 Valladolid;Tasa de paro de la población;2008T4;9,68
Ambos sexos;47 Valladolid;Tasa de paro de la población;2008T3;8,75
Ambos sexos;47 Valladolid;Tasa de paro de la población;2008T2;8,92
Ambos sexos;47 Valladolid;Tasa de paro de la población;2008T1;8,16
Ambos sexos;47 Valladolid;Tasa de paro de la población;2007T4;6,82
Ambos sexos;47 Valladolid;Tasa de paro de la población;2007T3;6,92
Ambos sexos;47 Valladolid;Tasa de paro de la población;2007T2;7,23
Ambos sexos;47 Valladolid;Tasa de paro de la población;2007T1;7,27
Ambos sexos;47 Valladolid;Tasa de paro de la población;2006T4;8,00
Ambos sexos;47 Valladolid;Tasa de paro de la población;2006T3;7,53
Ambos sexos;47 Valladolid;Tasa de paro de la población;2006T2;8,10
Ambos sexos;47 Valladolid;Tasa de paro de la población;2006T1;8,45
Ambos sexos;47 Valladolid;Tasa de paro de la población;2005T4;8,12
Ambos sexos;47 Valladolid;Tasa de paro de la población;2005T3;7,89
Ambos sexos;47 Valladolid;Tasa de paro de la población;2005T2;9,31
Ambos sexos;47 Valladolid;Tasa de paro de la población;2005T1;11,06
Ambos sexos;47 Valladolid;Tasa de paro de la población;2004T4;14,51
Ambos sexos;47 Valladolid;Tasa de paro de la población;2004T3;12,43
Ambos sexos;47 Valladolid;Tasa de paro de la población;2004T2;12,32
Ambos sexos;47 Valladolid;Tasa de paro de la población;2004T1;14,47
Ambos sexos;47 Valladolid;Tasa de paro de la población;2003T4;14,15
Ambos sexos;47 Valladolid;Tasa de paro de la población;2003T3;13,59
Ambos sexos;47 Valladolid;Tasa de paro de la población;2003T2;11,98
Ambos sexos;47 Valladolid;Tasa de paro de la población;2003T1;12,77
Ambos sexos;47 Valladolid;Tasa de paro de la población;2002T4;11,07
Ambos sexos;47 Valladolid;Tasa de paro de la población;2002T3;12,57
Ambos sexos;47 Valladolid;Tasa de paro de la población;2002T2;13,87
Ambos sexos;47 Valladolid;Tasa de paro de la población;2002T1;14,76
Ambos sexos;49 Zamora;Tasa de paro de la población;2021T2;11,54
Ambos sexos;49 Zamora;Tasa de paro de la población;2021T1;13,11
Ambos sexos;49 Zamora;Tasa de paro de la población;2020T4;11,47
Ambos sexos;49 Zamora;Tasa de paro de la población;2020T3;13,57
Ambos sexos;49 Zamora;Tasa de paro de la población;2020T2;13,46
Ambos sexos;49 Zamora;Tasa de paro de la población;2020T1;14,24
Ambos sexos;49 Zamora;Tasa de paro de la población;2019T4;14,94
Ambos sexos;49 Zamora;Tasa de paro de la población;2019T3;12,38
Ambos sexos;49 Zamora;Tasa de paro de la población;2019T2;14,01
Ambos sexos;49 Zamora;Tasa de paro de la población;2019T1;14,87
Ambos sexos;49 Zamora;Tasa de paro de la población;2018T4;14,57
Ambos sexos;49 Zamora;Tasa de paro de la población;2018T3;15,60
Ambos sexos;49 Zamora;Tasa de paro de la población;2018T2;17,27
Ambos sexos;49 Zamora;Tasa de paro de la población;2018T1;21,04
Ambos sexos;49 Zamora;Tasa de paro de la población;2017T4;16,70
Ambos sexos;49 Zamora;Tasa de paro de la población;2017T3;14,11
Ambos sexos;49 Zamora;Tasa de paro de la población;2017T2;16,05
Ambos sexos;49 Zamora;Tasa de paro de la población;2017T1;18,15
Ambos sexos;49 Zamora;Tasa de paro de la población;2016T4;16,67
Ambos sexos;49 Zamora;Tasa de paro de la población;2016T3;18,10
Ambos sexos;49 Zamora;Tasa de paro de la población;2016T2;19,69
Ambos sexos;49 Zamora;Tasa de paro de la población;2016T1;21,09
Ambos sexos;49 Zamora;Tasa de paro de la población;2015T4;19,56
Ambos sexos;49 Zamora;Tasa de paro de la población;2015T3;17,33
Ambos sexos;49 Zamora;Tasa de paro de la población;2015T2;22,99
Ambos sexos;49 Zamora;Tasa de paro de la población;2015T1;27,83
Ambos sexos;49 Zamora;Tasa de paro de la población;2014T4;26,62
Ambos sexos;49 Zamora;Tasa de paro de la población;2014T3;26,73
Ambos sexos;49 Zamora;Tasa de paro de la población;2014T2;26,30
Ambos sexos;49 Zamora;Tasa de paro de la población;2014T1;25,44
Ambos sexos;49 Zamora;Tasa de paro de la población;2013T4;25,29
Ambos sexos;49 Zamora;Tasa de paro de la población;2013T3;27,04
Ambos sexos;49 Zamora;Tasa de paro de la población;2013T2;25,09
Ambos sexos;49 Zamora;Tasa de paro de la población;2013T1;27,24
Ambos sexos;49 Zamora;Tasa de paro de la población;2012T4;25,41
Ambos sexos;49 Zamora;Tasa de paro de la población;2012T3;23,93
Ambos sexos;49 Zamora;Tasa de paro de la población;2012T2;22,99
Ambos sexos;49 Zamora;Tasa de paro de la población;2012T1;20,53
Ambos sexos;49 Zamora;Tasa de paro de la población;2011T4;17,34
Ambos sexos;49 Zamora;Tasa de paro de la población;2011T3;17,76
Ambos sexos;49 Zamora;Tasa de paro de la población;2011T2;17,66
Ambos sexos;49 Zamora;Tasa de paro de la población;2011T1;21,05
Ambos sexos;49 Zamora;Tasa de paro de la población;2010T4;16,70
Ambos sexos;49 Zamora;Tasa de paro de la población;2010T3;16,72
Ambos sexos;49 Zamora;Tasa de paro de la población;2010T2;18,38
Ambos sexos;49 Zamora;Tasa de paro de la población;2010T1;16,69
Ambos sexos;49 Zamora;Tasa de paro de la población;2009T4;14,43
Ambos sexos;49 Zamora;Tasa de paro de la población;2009T3;12,06
Ambos sexos;49 Zamora;Tasa de paro de la población;2009T2;16,03
Ambos sexos;49 Zamora;Tasa de paro de la población;2009T1;14,30
Ambos sexos;49 Zamora;Tasa de paro de la población;2008T4;11,35
Ambos sexos;49 Zamora;Tasa de paro de la población;2008T3;10,00
Ambos sexos;49 Zamora;Tasa de paro de la población;2008T2;7,98
Ambos sexos;49 Zamora;Tasa de paro de la población;2008T1;8,61
Ambos sexos;49 Zamora;Tasa de paro de la población;2007T4;8,43
Ambos sexos;49 Zamora;Tasa de paro de la población;2007T3;7,28
Ambos sexos;49 Zamora;Tasa de paro de la población;2007T2;8,44
Ambos sexos;49 Zamora;Tasa de paro de la población;2007T1;9,44
Ambos sexos;49 Zamora;Tasa de paro de la población;2006T4;9,05
Ambos sexos;49 Zamora;Tasa de paro de la población;2006T3;8,73
Ambos sexos;49 Zamora;Tasa de paro de la población;2006T2;9,71
Ambos sexos;49 Zamora;Tasa de paro de la población;2006T1;9,04
Ambos sexos;49 Zamora;Tasa de paro de la población;2005T4;10,71
Ambos sexos;49 Zamora;Tasa de paro de la población;2005T3;12,01
Ambos sexos;49 Zamora;Tasa de paro de la población;2005T2;9,35
Ambos sexos;49 Zamora;Tasa de paro de la población;2005T1;8,84
Ambos sexos;49 Zamora;Tasa de paro de la población;2004T4;10,99
Ambos sexos;49 Zamora;Tasa de paro de la población;2004T3;12,24
Ambos sexos;49 Zamora;Tasa de paro de la población;2004T2;11,67
Ambos sexos;49 Zamora;Tasa de paro de la población;2004T1;13,36
Ambos sexos;49 Zamora;Tasa de paro de la población;2003T4;12,26
Ambos sexos;49 Zamora;Tasa de paro de la población;2003T3;13,34
Ambos sexos;49 Zamora;Tasa de paro de la población;2003T2;14,21
Ambos sexos;49 Zamora;Tasa de paro de la población;2003T1;13,78
Ambos sexos;49 Zamora;Tasa de paro de la población;2002T4;8,78
Ambos sexos;49 Zamora;Tasa de paro de la población;2002T3;9,41
Ambos sexos;49 Zamora;Tasa de paro de la población;2002T2;10,21
Ambos sexos;49 Zamora;Tasa de paro de la población;2002T1;10,13
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2021T2;11,97
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2021T1;12,97
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2020T4;12,92
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2020T3;12,24
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2020T2;12,03
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2020T1;11,06
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2019T4;10,13
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2019T3;10,31
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2019T2;10,06
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2019T1;10,65
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2018T4;11,61
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2018T3;10,44
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2018T2;10,12
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2018T1;12,15
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2017T4;12,14
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2017T3;11,52
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2017T2;11,39
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2017T1;13,63
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2016T4;13,95
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2016T3;16,17
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2016T2;15,86
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2016T1;15,67
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2015T4;15,33
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2015T3;15,18
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2015T2;17,13
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2015T1;18,78
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2014T4;18,90
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2014T3;19,13
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2014T2;21,68
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2014T1;23,69
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2013T4;20,93
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2013T3;21,60
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2013T2;23,26
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2013T1;24,27
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2012T4;20,09
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2012T3;20,23
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2012T2;19,95
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2012T1;19,41
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2011T4;17,73
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2011T3;17,36
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2011T2;18,51
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2011T1;19,64
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2010T4;17,52
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2010T3;14,33
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2010T2;15,18
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2010T1;16,18
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2009T4;14,66
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2009T3;12,78
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2009T2;14,06
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2009T1;14,32
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2008T4;10,74
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2008T3;7,09
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2008T2;7,16
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2008T1;6,41
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2007T4;5,34
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2007T3;5,37
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2007T2;5,78
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2007T1;6,30
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2006T4;5,22
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2006T3;5,14
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2006T2;6,17
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2006T1;6,59
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2005T4;5,56
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2005T3;5,20
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2005T2;6,55
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2005T1;6,08
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2004T4;5,58
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2004T3;4,84
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2004T2;5,75
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2004T1;7,36
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2003T4;7,03
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2003T3;6,55
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2003T2;8,10
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2003T1;8,43
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2002T4;7,09
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2002T3;6,03
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2002T2;6,06
Ambos sexos;50 Zaragoza;Tasa de paro de la población;2002T1;5,52
Ambos sexos;51 Ceuta;Tasa de paro de la población;2021T2;24,20
Ambos sexos;51 Ceuta;Tasa de paro de la población;2021T1;28,52
Ambos sexos;51 Ceuta;Tasa de paro de la población;2020T4;26,74
Ambos sexos;51 Ceuta;Tasa de paro de la población;2020T3;27,14
Ambos sexos;51 Ceuta;Tasa de paro de la población;2020T2;20,30
Ambos sexos;51 Ceuta;Tasa de paro de la población;2020T1;23,89
Ambos sexos;51 Ceuta;Tasa de paro de la población;2019T4;27,58
Ambos sexos;51 Ceuta;Tasa de paro de la población;2019T3;28,76
Ambos sexos;51 Ceuta;Tasa de paro de la población;2019T2;24,61
Ambos sexos;51 Ceuta;Tasa de paro de la población;2019T1;22,31
Ambos sexos;51 Ceuta;Tasa de paro de la población;2018T4;24,02
Ambos sexos;51 Ceuta;Tasa de paro de la población;2018T3;30,79
Ambos sexos;51 Ceuta;Tasa de paro de la población;2018T2;29,46
Ambos sexos;51 Ceuta;Tasa de paro de la población;2018T1;31,44
Ambos sexos;51 Ceuta;Tasa de paro de la población;2017T4;26,03
Ambos sexos;51 Ceuta;Tasa de paro de la población;2017T3;22,36
Ambos sexos;51 Ceuta;Tasa de paro de la población;2017T2;17,79
Ambos sexos;51 Ceuta;Tasa de paro de la población;2017T1;23,30
Ambos sexos;51 Ceuta;Tasa de paro de la población;2016T4;22,39
Ambos sexos;51 Ceuta;Tasa de paro de la población;2016T3;24,64
Ambos sexos;51 Ceuta;Tasa de paro de la población;2016T2;26,28
Ambos sexos;51 Ceuta;Tasa de paro de la población;2016T1;26,21
Ambos sexos;51 Ceuta;Tasa de paro de la población;2015T4;23,25
Ambos sexos;51 Ceuta;Tasa de paro de la población;2015T3;30,59
Ambos sexos;51 Ceuta;Tasa de paro de la población;2015T2;24,59
Ambos sexos;51 Ceuta;Tasa de paro de la población;2015T1;31,76
Ambos sexos;51 Ceuta;Tasa de paro de la población;2014T4;32,46
Ambos sexos;51 Ceuta;Tasa de paro de la población;2014T3;31,95
Ambos sexos;51 Ceuta;Tasa de paro de la población;2014T2;31,40
Ambos sexos;51 Ceuta;Tasa de paro de la población;2014T1;31,56
Ambos sexos;51 Ceuta;Tasa de paro de la población;2013T4;36,78
Ambos sexos;51 Ceuta;Tasa de paro de la población;2013T3;30,96
Ambos sexos;51 Ceuta;Tasa de paro de la población;2013T2;33,91
Ambos sexos;51 Ceuta;Tasa de paro de la población;2013T1;37,51
Ambos sexos;51 Ceuta;Tasa de paro de la población;2012T4;37,17
Ambos sexos;51 Ceuta;Tasa de paro de la población;2012T3;38,80
Ambos sexos;51 Ceuta;Tasa de paro de la población;2012T2;37,40
Ambos sexos;51 Ceuta;Tasa de paro de la población;2012T1;34,71
Ambos sexos;51 Ceuta;Tasa de paro de la población;2011T4;27,19
Ambos sexos;51 Ceuta;Tasa de paro de la población;2011T3;31,04
